chembl_id,smiles,IC50_nM,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL199670,O=C(CCCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,0.5,9.3,12.232699067784191,12.232699067784191,0.1646755066350405,0.1646755066350405,0.22574969538968306,13.142857142857142,468.6450000000003,432.35700000000026,468.288911772,182,0,0.21950482067645283,-0.384221754031279,0.384221754031279,0.21950482067645283,0.8857142857142857,1.6857142857142857,2.6285714285714286,16.148822384821116,9.923807283359467,2.172539212473982,-2.213482928304833,2.3281762576647496,-2.247678888247946,5.931993532886721,-0.120682179057984,3.303552833682064,1.004273822223178,1292.2541650020137,23.873821952370317,20.53689568290903,20.53689568290903,17.292826335683706,13.254708891860409,13.254708891860409,9.6867472188486,9.6867472188486,7.19309668081439,7.19309668081439,5.315414838397207,5.315414838397207,-3.339999999999999,179681031.47664756,23.40413173081974,11.391219873877626,5.667530996123915,207.2802975918787,15.61755572895987,0.0,0.0,5.907179729351506,0.0,0.0,9.778515705019029,0.0,0.0,0.0,49.239845656621675,68.20538848079929,53.37764142244212,5.516700717616262,4.794537184071822,33.400415868197186,0.0,15.284745645900745,0.0,64.20821622926012,18.406301415831482,71.54861109754842,0.0,0.0,10.633577208012662,5.687386274683562,0.0,0.0,28.964649583071072,24.05700205284985,0.0,61.76658233872452,54.727780119305955,0.0,21.805849864162113,0.0,69.81,0.0,4.794537184071822,0.0,5.907179729351506,12.965578028838586,62.52390920162716,46.12230892770763,0.0,6.06636706846161,64.27896877980422,4.983978520947208,0.0,0.0,20.461748608741022,9.325192279735292,7.537600676758705,0.1646755066350405,16.805056945616386,12.54691953619181,1.6588064463217436,0.0,0.4,35,3,5,1,0,1,1,2,2,4,0,0,3,3,5,2,11,0,0,0,0,0,7.61718887151325,5,6.316200000000006,144.97209999999987,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
CHEMBL2007996,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2,0.74,9.13,6.468253968253968,6.468253968253968,0.5428963529856383,0.5428963529856383,0.7251967722720698,24.4,284.7900000000001,267.65399999999994,284.108026224,102,0,0.07405539221281891,-0.39789344156290274,0.39789344156290274,0.07405539221281891,1.3,2.15,3.0,35.49569134108078,9.709922319043823,2.3219322208811914,-2.3487394668601804,2.460022231129908,-2.237315910100544,6.3090638509739305,0.4333967620069262,2.3645943841537784,1.974160134743968,748.2286815151353,13.853006672199017,11.48795029639621,12.243879242414664,9.614193540729627,7.16368838387693,7.541652856886158,6.161291616809436,6.597727397281421,4.646081033864561,4.881178136652299,3.9287656070748316,4.0951091621161275,-1.54,50685.08062433624,12.219705522921773,4.225246278129957,1.7465995433597776,123.19414413200322,5.733667477162185,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,23.250064527135663,56.221115366176264,27.353623289435138,5.516700717616262,0.0,28.191251096997135,0.0,4.983978520947208,5.917906046161393,32.104108114630044,5.733667477162185,46.12823864257476,0.0,0.0,5.733667477162185,5.687386274683562,0.0,11.600939890232516,4.983978520947208,6.4208216229260096,5.917906046161393,36.94066597824949,29.848225842287977,5.022633313741326,10.902924932081056,0.0,38.91,0.0,0.0,0.0,0.0,11.835812092322787,34.45458776635796,23.251305639540732,0.0,18.19910120538483,12.999757306524504,22.318585888341907,0.0,6.078779293831602,4.8512414965986395,1.7591666666666677,12.280785304862686,1.1723261526832949,5.808403880070546,5.7629948769631305,2.2307467727678767,0.0,0.35294117647058826,20,2,2,2,0,2,0,1,1,2,2,2,2,1,3,1,0,0,0,0,0,0,2.581563264028465,4,4.466400000000003,84.09140000000004,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2011402,COc1ccc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,31900.0,4.5,12.95525471415186,12.95525471415186,0.0336874317628284,-1.6019105155948175,0.44720605099037497,17.848484848484848,454.51900000000023,424.2790000000002,454.19915329999986,176,0,0.20245482805546863,-0.5073745344299113,0.5073745344299113,0.20245482805546863,1.0909090909090908,1.8181818181818181,2.4545454545454546,16.5087421785328,9.90224359176652,2.3990740716108787,-2.306206453761929,2.451988613923212,-2.3596095406567303,6.057387410950598,0.020921579091113293,2.750169186969613,1.889678624428261,1110.1088648679527,24.283728092517162,19.25372175046807,19.25372175046807,15.63313671073378,10.762363644281344,10.762363644281344,8.449565444419294,8.449565444419294,5.679133811458129,5.679133811458129,3.7924612385091985,3.7924612385091985,-3.4499999999999997,14805054.538443193,24.19752700540736,10.000229071220327,5.143758087055537,192.77819727705736,29.89983548696292,22.81198699154871,23.706956442064417,5.783244946364939,0.0,0.0,4.794537184071822,0.0,0.0,0.0,29.364616342267905,57.72986209647011,11.629818560158606,7.109797541277533,34.69437267103474,5.783244946364939,0.0,0.0,0.0,52.2416092433465,7.109797541277533,64.25407202274373,0.0,28.747559166419524,9.473725907600098,0.0,28.747559166419524,0.0,39.42311845475359,6.4208216229260096,0.0,61.201712891834994,47.563717547652736,0.0,0.0,0.0,116.45000000000002,23.74068955514545,25.220646763434644,0.0,40.54577193945562,5.563451491696996,18.414747775921285,30.882003276731627,6.06636706846161,26.847231705905752,6.076020106833881,9.473725907600098,10.796306381369078,0.0,12.95525471415186,41.953268679316864,2.705255675291449,-1.3023454392424092,5.6581658651623234,3.2787358126966444,6.04914745048611,1.4062108607680832,0.34615384615384615,33,4,7,0,1,1,0,2,0,2,2,0,7,4,7,1,7,0,0,0,0,0,7.332751909427685,3,4.724500000000006,124.26270000000004,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2011403,COc1c(O)cc(C2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,15600.0,4.81,12.977682435240295,12.977682435240295,0.11137024682565966,-1.7182068118911145,0.37497112386657117,17.676470588235293,470.51800000000026,440.2780000000003,470.1940679199999,182,0,0.20245484925610724,-0.507374534429911,0.507374534429911,0.20245484925610724,1.0294117647058822,1.6764705882352942,2.264705882352941,16.509316467683682,9.900988344782508,2.4028937325225326,-2.3072580929829134,2.464810211579298,-2.359746304435826,6.057581169655494,0.020836687330267143,2.74821030447086,1.9172838974306063,1134.8710805251644,25.153971580520242,19.6235850767784,19.6235850767784,16.043820313256738,10.902637108697988,10.902637108697988,8.610683464550144,8.610683464550144,5.752398810447894,5.752398810447894,3.9015945569972454,3.9015945569972454,-3.6499999999999995,21129958.452212267,24.981950101407282,10.090699548385235,4.965654977699388,197.57243102925338,35.006362881803625,22.81198699154871,23.706956442064417,11.532756779648844,0.0,0.0,4.794537184071822,0.0,0.0,0.0,23.298249273806295,52.16641060477311,17.193270051855603,7.109797541277533,39.800900065875446,5.783244946364939,0.0,0.0,0.0,52.2416092433465,7.109797541277533,58.18770495428211,0.0,34.49707099970343,9.473725907600098,0.0,34.49707099970343,0.0,44.529645849594296,6.4208216229260096,0.0,61.201712891834994,41.49735047919113,0.0,0.0,0.0,136.68,35.23971322171326,30.327174158275348,0.0,40.35971159786871,0.0,18.414747775921285,30.882003276731627,0.0,26.847231705905752,6.076020106833881,9.473725907600098,10.620982307295003,0.0,12.977682435240295,52.05557851500488,2.33431729927418,-2.592616509576711,3.611054462886276,2.884296841582473,6.008327120858855,1.2670441941014166,0.34615384615384615,34,5,8,0,1,1,0,2,0,2,2,0,8,5,8,1,7,0,0,0,0,1,7.414275076648615,3,4.430100000000005,125.92750000000002,0,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2011404,COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,92400.0,4.03,12.87423619563334,12.87423619563334,0.008050256098041553,-0.6447467694252855,0.476193168504498,15.6875,438.5200000000002,408.2800000000002,438.2042386799999,170,0,0.17392047507554428,-0.5073745346436513,0.5073745346436513,0.17392047507554428,1.125,1.875,2.53125,16.494192028001304,9.922252260256556,2.3248583931068625,-2.269810107163683,2.450489106307984,-2.2056375868016587,6.029103436981992,0.0843673104828908,2.7214080106069782,1.8329139687345208,1076.2100693956625,23.413484604514082,18.936264666965034,18.936264666965034,15.20561635580521,10.643957967663171,10.643957967663171,8.33581922645385,8.33581922645385,5.585510432155059,5.585510432155059,3.76143925071833,3.76143925071833,-3.4099999999999997,9686781.057147263,23.25726290975103,9.811003495454159,5.072381537036906,187.98396352486137,24.793308092122217,28.91595337929701,17.28226861293275,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,29.364616342267905,57.72986209647011,11.629818560158606,13.530619164203543,29.587845276194038,5.783244946364939,0.0,0.0,0.0,52.5584644785242,7.109797541277533,64.25407202274373,0.0,28.747559166419524,9.473725907600098,0.0,28.747559166419524,0.0,28.212624672164587,6.4208216229260096,0.0,67.62253451476101,47.563717547652736,0.0,0.0,0.0,96.22000000000001,6.103966387748303,20.11411936859394,0.0,40.76556539412356,23.297236439603907,18.414747775921285,24.815636208270018,12.13273413692322,12.999757306524504,19.92349450621513,9.473725907600098,10.969699002306342,0.0,12.87423619563334,31.317282205489928,3.3989664025785657,-0.2553820983504971,6.166221420717879,5.6167203508800805,6.125933777260228,1.4529894101507992,0.34615384615384615,32,3,6,0,1,1,0,2,0,2,1,0,6,3,6,1,7,0,0,0,0,0,7.130533990695741,3,5.7537000000000065,122.87290000000006,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2011405,COc1c(O)cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,22900.0,4.64,12.896663916721774,12.896663916721774,0.02462937824094036,-0.810580102758619,0.41056194795173645,15.575757575757576,454.51900000000023,424.2790000000003,454.1991532999999,176,0,0.2022996806451555,-0.5073745346436512,0.5073745346436512,0.2022996806451555,1.0606060606060606,1.7272727272727273,2.3333333333333335,16.49535014982243,9.920985258685398,2.330051439035308,-2.2713897714155076,2.4634168037342277,-2.206071049844281,6.02929555577181,0.0843151557525844,2.7197831806885593,1.859644749035101,1100.9408191314003,24.28372809251716,19.306127993275368,19.306127993275368,15.616299958328169,10.784231432079817,10.784231432079817,8.496937246584702,8.496937246584702,5.658775431144822,5.658775431144822,3.868899785684365,3.868899785684365,-3.6099999999999994,13834291.379465945,24.040734914654664,9.896934864029214,5.246249081753516,192.77819727705736,29.89983548696292,28.91595337929701,17.28226861293275,5.749511833283905,0.0,0.0,4.794537184071822,0.0,0.0,0.0,23.298249273806295,52.16641060477311,17.193270051855603,13.530619164203543,34.69437267103474,5.783244946364939,0.0,0.0,0.0,52.5584644785242,7.109797541277533,58.18770495428211,0.0,34.49707099970343,9.473725907600098,0.0,34.49707099970343,0.0,33.31915206700529,6.4208216229260096,0.0,67.62253451476101,41.49735047919113,0.0,0.0,0.0,116.45000000000002,6.103966387748303,25.220646763434644,0.0,64.24886217531437,5.563451491696996,18.414747775921285,30.882003276731627,0.0,26.847231705905752,6.076020106833881,9.473725907600098,10.794374928232267,0.0,12.896663916721774,41.40570315228906,3.028028026561296,-1.4319494649810953,4.014665573997388,5.22691100939554,6.085113447632972,1.3138227434841325,0.34615384615384615,33,4,7,0,1,1,0,2,0,2,1,0,7,4,7,1,7,0,0,0,0,1,7.209987501022126,3,5.459300000000004,124.53770000000004,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2011483,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,0.89,9.05,6.380797346306971,6.380797346306971,0.0,0.0,0.14813338763974598,19.047619047619047,601.6660000000004,559.3300000000004,600.278652704,220,0,0.0740626765426433,-0.3842217540015026,0.3842217540015026,0.0740626765426433,0.8095238095238095,1.5476190476190477,2.4047619047619047,35.495718075893016,9.708755875819598,2.330311821958414,-2.3580410073472713,2.472499096476122,-2.2425884942327676,6.309350454074951,0.43304525712132935,2.965906273945099,3.1557051756863546e-06,1628.5910307083884,27.76057329831844,24.646530801794377,26.218956328740557,20.136162928584234,15.813790676344794,16.191755149354023,12.526690041449717,12.963125821921702,9.480799590800059,9.715896693587798,7.68073086463224,7.847074419673536,-2.819999999999999,3573293270.696308,29.26070978410269,12.813131090388213,5.853927436533054,260.7090677639386,10.633577208012662,0.0,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,12.407033161179976,54.29080897837251,106.37586366389094,57.2106745852571,11.033401435232523,0.0,57.18859546494173,0.0,9.967957041894415,5.917906046161393,83.47068109803814,23.723090019837812,81.65108640296665,0.0,0.0,10.633577208012662,11.374772549367124,0.0,24.007973051412492,23.057469853719567,19.26246486877803,5.917906046161393,86.72297520235101,54.11369411613442,5.022633313741326,21.805849864162113,0.0,49.84,0.0,0.0,0.0,12.407033161179976,11.835812092322787,54.82883405250304,95.18083584193897,0.0,12.13273413692322,53.965169856845215,21.56889693212693,0.0,6.380797346306971,10.118990018679197,10.994894970871165,11.875870499935113,1.2012951323161232,14.83430623713782,15.55795582714427,4.313667745387122,0.0,0.4444444444444444,42,2,4,3,0,3,0,2,2,4,2,2,4,2,6,2,9,0,0,0,0,2,8.926697863369352,7,9.817399999999994,180.75939999999957,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
CHEMBL2011487,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,0.42,9.38,6.391884887114045,6.391884887114045,0.0,0.0,0.13537799814960688,18.863636363636363,630.7080000000002,585.3480000000002,629.3052018000002,232,0,0.07406267656680798,-0.3841722993082823,0.3841722993082823,0.07406267656680798,0.8636363636363636,1.5909090909090908,2.4318181818181817,35.4957181887374,9.708774325458636,2.330662072475539,-2.358376755835645,2.47228132545699,-2.259138584508864,6.309355910023422,0.3311759065786991,2.9953031683385842,3.4299890348857703e-06,1682.3800053086015,29.337923567508064,26.093744397294333,27.666169924240517,21.030009778701586,16.39345980387843,16.771424276887654,13.122859185546782,13.559294966018767,9.810468718333691,10.045565821121432,7.88692931968919,8.053272874730487,-2.859999999999999,8457180746.358907,31.136073464432048,13.641318121232015,6.4244183041688006,272.83384354853854,15.533486938863138,0.0,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,12.407033161179976,41.44916573252049,126.51304845839329,57.2106745852571,11.033401435232523,0.0,57.18859546494173,0.0,14.867866772744893,5.917906046161393,70.62903785218612,43.86027481434016,81.65108640296665,0.0,0.0,10.633577208012662,11.374772549367124,0.0,24.007973051412492,48.09456437907238,19.26246486877803,5.917906046161393,73.881331956499,54.11369411613442,5.022633313741326,21.805849864162113,0.0,53.080000000000005,0.0,0.0,0.0,12.407033161179976,11.835812092322787,80.7599901101802,69.49754935023493,0.0,12.13273413692322,65.91275157037289,21.56889693212693,0.0,6.391884887114045,12.602615610404907,10.959931991037442,11.788410826940334,1.1816644784992059,14.80694699034396,12.89869529744545,6.39100036829368,2.256627327698756,0.4594594594594595,44,2,5,3,0,3,0,2,2,4,2,2,5,2,7,2,10,0,0,0,0,2,9.653115526690186,7,8.969,189.02239999999952,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2011488,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,30650.69,6.535,6.382187946217927,6.382187946217927,0.0,0.0,0.1280436957867199,18.727272727272727,629.7200000000003,583.3520000000003,628.309952832,232,0,0.0740626765426433,-0.3842217540372765,0.3842217540372765,0.0740626765426433,0.7727272727272727,1.4772727272727273,2.3181818181818183,35.49571818265868,9.708755070157286,2.330379231370216,-2.358037832552847,2.4726183852420553,-2.242537615350348,6.309355102929393,0.4330400055084154,3.001176088793588,3.429988356590287e-06,1662.530223139381,29.174786860691537,26.060744364167473,27.633169891113653,21.136162928584234,16.81379067634479,17.19175514935402,13.233796822636265,13.670232603108248,9.98079959080006,10.215896693587798,8.034284255225513,8.20062781026681,-2.819999999999999,9466213821.731981,31.174417686192633,14.082678674907054,6.577954536753669,273.4389519927318,10.633577208012662,0.0,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,12.407033161179976,67.13245222422454,106.37586366389094,57.2106745852571,11.033401435232523,0.0,57.18859546494173,0.0,9.967957041894415,5.917906046161393,96.31232434389017,23.723090019837812,81.65108640296665,0.0,0.0,10.633577208012662,11.374772549367124,0.0,24.007973051412492,23.057469853719567,19.26246486877803,5.917906046161393,99.56461844820303,54.11369411613442,5.022633313741326,21.805849864162113,0.0,49.84,0.0,0.0,0.0,12.407033161179976,11.835812092322787,54.82883405250304,108.022479087791,0.0,12.13273413692322,53.965169856845215,21.56889693212693,0.0,6.382187946217927,10.120427988407421,11.023934012372395,11.94861885980968,1.2138076797535917,14.867635007237816,18.360471397349237,4.360694886629711,0.0,0.47368421052631576,44,2,4,3,0,3,0,2,2,4,2,2,4,2,6,2,11,0,0,0,0,2,9.977711526181597,7,10.59759999999999,189.9933999999995,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0
CHEMBL2011491,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,0.74,9.13,6.381720707341135,6.381720707341135,0.0,0.0,0.14189917147539147,18.906976744186046,636.1110000000001,594.7830000000002,634.239680352,226,0,0.0740626765426433,-0.38422174277936294,0.38422174277936294,0.0740626765426433,0.7674418604651163,1.3953488372093024,2.116279069767442,35.496835998833554,9.708755874248402,2.330458267939244,-2.358041186243552,2.4728085156723973,-2.242588715740926,6.313252067406843,0.43304524352650253,2.9644444708916393,3.2914186975158946e-06,1681.2267384872082,28.63081678632152,24.94714500561398,27.275499478578613,20.530009778701586,15.913456515372367,16.66938546139082,12.671011986190027,13.543883547133998,9.536528226386714,10.006722431962194,7.706892590928394,8.039579701010988,-2.529999999999999,5018198663.4896965,30.49422137546469,13.220873245172097,6.342931586326272,271.01233399082025,10.633577208012662,0.0,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,12.407033161179976,47.6926476632202,118.50859780081417,62.233307898998426,11.033401435232523,0.0,68.78953535517425,0.0,9.967957041894415,5.917906046161393,83.47068109803814,23.723090019837812,80.60735264824638,0.0,0.0,10.633577208012662,11.374772549367124,0.0,35.60891294164501,23.057469853719567,19.26246486877803,5.917906046161393,86.72297520235101,48.04732704767281,10.045266627482652,21.805849864162113,0.0,49.84,0.0,0.0,0.0,12.407033161179976,11.835812092322787,72.69311061209638,82.33919259608695,0.0,24.26546827384644,35.76606865146039,33.16983682235944,0.0,12.684466634361344,10.093102954824364,11.628233766789801,11.573081036231617,1.186319659136736,12.316980541588592,15.31118907079166,4.262181891831441,0.0,0.4444444444444444,43,2,4,3,0,3,0,2,2,4,2,2,4,2,7,2,9,0,0,0,0,2,9.375819430586889,7,10.47079999999999,185.76939999999954,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
